_id,animalSettlement,caravanaNumber,animalType,weight,birthDay,breed,isPregmant,dateOfBirth,observations,createdAt,updatedAt,__v,animalTags,animalSenasa
640f6ef10c8f4c1edc676807,63ecf27ba9f1a40025792acf,23-3-10TEST35,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676805,63ecf27ba9f1a40025792acf,23-3-10TEST33,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc6767f5,63ecf27ba9f1a40025792acf,23-3-10TEST17,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767f2,63ecf27ba9f1a40025792acf,23-3-10TEST14,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767fe,63ecf27ba9f1a40025792acf,23-3-10TEST26,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc6767fa,63ecf27ba9f1a40025792acf,23-3-10TEST22,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc67680c,63ecf27ba9f1a40025792acf,23-3-10TEST40,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc67680a,63ecf27ba9f1a40025792acf,23-3-10TEST38,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676803,63ecf27ba9f1a40025792acf,23-3-10TEST31,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676811,63ecf27ba9f1a40025792acf,23-3-10TEST45,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc6767ff,63ecf27ba9f1a40025792acf,23-3-10TEST27,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc6767f7,63ecf27ba9f1a40025792acf,23-3-10TEST19,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc67680f,63ecf27ba9f1a40025792acf,23-3-10TEST43,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc6767fc,63ecf27ba9f1a40025792acf,23-3-10TEST24,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.592,2023-03-13 18:44:01.592,0,[],
640f6ef10c8f4c1edc676804,63ecf27ba9f1a40025792acf,23-3-10TEST32,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676816,63ecf27ba9f1a40025792acf,23-3-10TEST50,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676808,63ecf27ba9f1a40025792acf,23-3-10TEST36,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676814,63ecf27ba9f1a40025792acf,23-3-10TEST48,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676801,63ecf27ba9f1a40025792acf,23-3-10TEST29,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc67680d,63ecf27ba9f1a40025792acf,23-3-10TEST41,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc67681b,63ecf27ba9f1a40025792acf,23-3-10TEST55,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676809,63ecf27ba9f1a40025792acf,23-3-10TEST37,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676819,63ecf27ba9f1a40025792acf,23-3-10TEST53,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676806,63ecf27ba9f1a40025792acf,23-3-10TEST34,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676820,63ecf27ba9f1a40025792acf,23-3-10TEST60,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc67680e,63ecf27ba9f1a40025792acf,23-3-10TEST42,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676812,63ecf27ba9f1a40025792acf,23-3-10TEST46,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc67680b,63ecf27ba9f1a40025792acf,23-3-10TEST39,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc67681e,63ecf27ba9f1a40025792acf,23-3-10TEST58,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676813,63ecf27ba9f1a40025792acf,23-3-10TEST47,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676825,63ecf27ba9f1a40025792acf,23-3-10TEST65,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676817,63ecf27ba9f1a40025792acf,23-3-10TEST51,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676810,63ecf27ba9f1a40025792acf,23-3-10TEST44,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.593,2023-03-13 18:44:01.593,0,[],
640f6ef10c8f4c1edc676823,63ecf27ba9f1a40025792acf,23-3-10TEST63,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676818,63ecf27ba9f1a40025792acf,23-3-10TEST52,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc67682a,63ecf27ba9f1a40025792acf,23-3-10TEST70,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc67681c,63ecf27ba9f1a40025792acf,23-3-10TEST56,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676815,63ecf27ba9f1a40025792acf,23-3-10TEST49,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc67682f,63ecf27ba9f1a40025792acf,23-3-10TEST75,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc676821,63ecf27ba9f1a40025792acf,23-3-10TEST61,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc67681d,63ecf27ba9f1a40025792acf,23-3-10TEST57,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676828,63ecf27ba9f1a40025792acf,23-3-10TEST68,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc67681a,63ecf27ba9f1a40025792acf,23-3-10TEST54,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676834,63ecf27ba9f1a40025792acf,23-3-10TEST80,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc676826,63ecf27ba9f1a40025792acf,23-3-10TEST66,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676822,63ecf27ba9f1a40025792acf,23-3-10TEST62,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc67682d,63ecf27ba9f1a40025792acf,23-3-10TEST73,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc67681f,63ecf27ba9f1a40025792acf,23-3-10TEST59,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc67682b,63ecf27ba9f1a40025792acf,23-3-10TEST71,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc676832,63ecf27ba9f1a40025792acf,23-3-10TEST78,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc676839,63ecf27ba9f1a40025792acf,23-3-10TEST85,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676824,63ecf27ba9f1a40025792acf,23-3-10TEST64,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676827,63ecf27ba9f1a40025792acf,23-3-10TEST67,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676837,63ecf27ba9f1a40025792acf,23-3-10TEST83,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676829,63ecf27ba9f1a40025792acf,23-3-10TEST69,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.594,2023-03-13 18:44:01.594,0,[],
640f6ef10c8f4c1edc676830,63ecf27ba9f1a40025792acf,23-3-10TEST76,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc67683e,63ecf27ba9f1a40025792acf,23-3-10TEST90,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc67682c,63ecf27ba9f1a40025792acf,23-3-10TEST72,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc67682e,63ecf27ba9f1a40025792acf,23-3-10TEST74,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc676835,63ecf27ba9f1a40025792acf,23-3-10TEST81,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc676831,63ecf27ba9f1a40025792acf,23-3-10TEST77,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc676843,63ecf27ba9f1a40025792acf,23-3-10TEST95,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc67683c,63ecf27ba9f1a40025792acf,23-3-10TEST88,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc67683a,63ecf27ba9f1a40025792acf,23-3-10TEST86,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676833,63ecf27ba9f1a40025792acf,23-3-10TEST79,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.595,2023-03-13 18:44:01.595,0,[],
640f6ef10c8f4c1edc676836,63ecf27ba9f1a40025792acf,23-3-10TEST82,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676841,63ecf27ba9f1a40025792acf,23-3-10TEST93,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc67683b,63ecf27ba9f1a40025792acf,23-3-10TEST87,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc67683f,63ecf27ba9f1a40025792acf,23-3-10TEST91,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676838,63ecf27ba9f1a40025792acf,23-3-10TEST84,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676846,63ecf27ba9f1a40025792acf,23-3-10TEST98,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676840,63ecf27ba9f1a40025792acf,23-3-10TEST92,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676844,63ecf27ba9f1a40025792acf,23-3-10TEST96,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676845,63ecf27ba9f1a40025792acf,23-3-10TEST97,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc67683d,63ecf27ba9f1a40025792acf,23-3-10TEST89,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676842,63ecf27ba9f1a40025792acf,23-3-10TEST94,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
640f6ef10c8f4c1edc676847,63ecf27ba9f1a40025792acf,23-3-10TEST99,SIN ESPECIFICAR,,,SIN ESPECIFICAR,,,,2023-03-13 18:44:01.596,2023-03-13 18:44:01.596,0,[],
641b3d5129c92200301a6c8a,63efd78d65980f4378711b6f,B20000,TERNERO,10.0,2000-01-01 00:00:00.000,NELORE,False,,,2023-03-22 17:39:29.918,2023-03-22 17:39:29.918,0,['ENFERMA'],
64234a7d2d19ba003055aa7e,63ecf27ba9f1a40025792acf,TAVITEC1,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.037,2023-03-28 20:13:49.037,0,[],TESTAVITEC1
64234a7d2d19ba003055aa84,63ecf27ba9f1a40025792acf,TAVITEC3,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.044,2023-03-28 20:13:49.044,0,[],TESTAVITEC3
64234a7d2d19ba003055aa80,63ecf27ba9f1a40025792acf,TAVITEC10,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.041,2023-03-28 20:13:49.041,0,[],TESTAVITEC10
64234a7d2d19ba003055aa86,63ecf27ba9f1a40025792acf,TAVITEC2,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.045,2023-03-28 20:13:49.045,0,[],TESTAVITEC2
64234a7d2d19ba003055aa82,63ecf27ba9f1a40025792acf,TAVITEC9,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.042,2023-03-28 20:13:49.042,0,[],TESTAVITEC9
64234a7d2d19ba003055aa88,63ecf27ba9f1a40025792acf,TAVITEC4,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.046,2023-03-28 20:13:49.046,0,[],TESTAVITEC4
64234a7d2d19ba003055aa8a,63ecf27ba9f1a40025792acf,TAVITEC5,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.050,2023-03-28 20:13:49.050,0,[],TESTAVITEC5
64234a7d2d19ba003055aa8c,63ecf27ba9f1a40025792acf,TAVITEC6,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.202,2023-03-28 20:13:49.202,0,[],TESTAVITEC6
64234a7d2d19ba003055aa8e,63ecf27ba9f1a40025792acf,TAVITEC8,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.204,2023-03-28 20:13:49.204,0,[],TESTAVITEC8
64234a7d2d19ba003055aa90,63ecf27ba9f1a40025792acf,TAVITEC7,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:13:49.206,2023-03-28 20:13:49.206,0,[],TESTAVITEC7
6423540e0dac550030135001,63ecf27ba9f1a40025792acf,TAVITEC11,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:38.938,2023-03-28 20:54:38.938,0,[],TESTAVITEC11
6423540e0dac550030135003,63ecf27ba9f1a40025792acf,TAVITEC31,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:38.941,2023-03-28 20:54:38.941,0,[],TESTAVITEC31
6423540e0dac550030135005,63ecf27ba9f1a40025792acf,TAVITEC18,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:38.942,2023-03-28 20:54:38.942,0,[],TESTAVITEC18
642354130dac55003013500f,63ecf27ba9f1a40025792acf,TAVITEC23,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:43.658,2023-03-28 20:54:43.658,0,[],TESTAVITEC23
642354130dac550030135017,63ecf27ba9f1a40025792acf,TAVITEC15,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:43.746,2023-03-28 20:54:43.746,0,[],TESTAVITEC15
642354130dac55003013500d,63ecf27ba9f1a40025792acf,TAVITEC62,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:43.656,2023-03-28 20:54:43.656,0,[],TESTAVITEC62
642354130dac550030135019,63ecf27ba9f1a40025792acf,TAVITEC35,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:43.748,2023-03-28 20:54:43.748,0,[],TESTAVITEC35
642354130dac55003013501f,63ecf27ba9f1a40025792acf,TAVITEC33,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:43.754,2023-03-28 20:54:43.754,0,[],TESTAVITEC33
642354130dac55003013501d,63ecf27ba9f1a40025792acf,TAVITEC13,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:43.752,2023-03-28 20:54:43.752,0,[],TESTAVITEC13
642354130dac55003013501b,63ecf27ba9f1a40025792acf,TAVITEC22,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:43.750,2023-03-28 20:54:43.750,0,[],TESTAVITEC22
642354130dac550030135021,63ecf27ba9f1a40025792acf,TAVITEC28,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:43.755,2023-03-28 20:54:43.755,0,[],TESTAVITEC28
642354130dac55003013502b,63ecf27ba9f1a40025792acf,TAVITEC27,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:43.952,2023-03-28 20:54:43.952,0,[],TESTAVITEC27
642354140dac55003013502f,63ecf27ba9f1a40025792acf,TAVITEC25,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:44.037,2023-03-28 20:54:44.037,0,[],TESTAVITEC25
642354130dac55003013502d,63ecf27ba9f1a40025792acf,TAVITEC14,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:44.036,2023-03-28 20:54:44.036,0,[],TESTAVITEC14
642354140dac550030135031,63ecf27ba9f1a40025792acf,TAVITEC20,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:44.038,2023-03-28 20:54:44.038,0,[],TESTAVITEC20
642354140dac550030135033,63ecf27ba9f1a40025792acf,TAVITEC30,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:44.039,2023-03-28 20:54:44.039,0,[],TESTAVITEC30
642354140dac55003013503d,63ecf27ba9f1a40025792acf,TAVITEC26,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:44.062,2023-03-28 20:54:44.062,0,[],TESTAVITEC26
642354140dac550030135043,63ecf27ba9f1a40025792acf,TAVITEC32,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:44.065,2023-03-28 20:54:44.065,0,[],TESTAVITEC32
642354140dac55003013503f,63ecf27ba9f1a40025792acf,TAVITEC17,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:44.063,2023-03-28 20:54:44.063,0,[],TESTAVITEC17
642354140dac550030135041,63ecf27ba9f1a40025792acf,TAVITEC12,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:44.064,2023-03-28 20:54:44.064,0,[],TESTAVITEC12
642354140dac55003013503b,63ecf27ba9f1a40025792acf,TAVITEC19,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:44.061,2023-03-28 20:54:44.061,0,[],TESTAVITEC19
642354180dac550030135075,63ecf27ba9f1a40025792acf,TAVITEC36,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.369,2023-03-28 20:54:48.369,0,[],TESTAVITEC36
642354180dac550030135073,63ecf27ba9f1a40025792acf,TAVITEC16,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.366,2023-03-28 20:54:48.366,0,[],TESTAVITEC16
642354180dac550030135077,63ecf27ba9f1a40025792acf,TAVITEC54,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.436,2023-03-28 20:54:48.436,0,[],TESTAVITEC54
642354180dac550030135071,63ecf27ba9f1a40025792acf,TAVITEC21,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.361,2023-03-28 20:54:48.361,0,[],TESTAVITEC21
642354180dac55003013507d,63ecf27ba9f1a40025792acf,TAVITEC58,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.441,2023-03-28 20:54:48.441,0,[],TESTAVITEC58
642354180dac55003013507b,63ecf27ba9f1a40025792acf,TAVITEC38,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.439,2023-03-28 20:54:48.439,0,[],TESTAVITEC38
642354180dac55003013507f,63ecf27ba9f1a40025792acf,TAVITEC50,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.446,2023-03-28 20:54:48.446,0,[],TESTAVITEC50
642354180dac550030135079,63ecf27ba9f1a40025792acf,TAVITEC46,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.437,2023-03-28 20:54:48.437,0,[],TESTAVITEC46
642354180dac550030135083,63ecf27ba9f1a40025792acf,TAVITEC24,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.449,2023-03-28 20:54:48.449,0,[],TESTAVITEC24
642354180dac550030135085,63ecf27ba9f1a40025792acf,TAVITEC34,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.451,2023-03-28 20:54:48.451,0,[],TESTAVITEC34
642354180dac550030135087,63ecf27ba9f1a40025792acf,TAVITEC42,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.452,2023-03-28 20:54:48.452,0,[],TESTAVITEC42
642354180dac550030135081,63ecf27ba9f1a40025792acf,TAVITEC29,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.447,2023-03-28 20:54:48.447,0,[],TESTAVITEC29
642354180dac5500301350a4,63ecf27ba9f1a40025792acf,TAVITEC45,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.952,2023-03-28 20:54:48.952,0,[],TESTAVITEC45
642354180dac5500301350a2,63ecf27ba9f1a40025792acf,TAVITEC55,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.951,2023-03-28 20:54:48.951,0,[],TESTAVITEC55
642354180dac5500301350a6,63ecf27ba9f1a40025792acf,TAVITEC63,VACA,100.0,2022-06-18 00:00:00.000,HEREFORD,False,,,2023-03-28 20:54:48.953,2023-03-28 20:54:48.953,0,[],TESTAVITEC63
