,_id,animalSettlement,animalType,isPregmant,weight,birthDay,breed,createdAt
391,642356d10dac550030135823,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.543
392,642356d10dac55003013582e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.551
393,642356d10dac550030135830,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.552
394,642356d10dac55003013583f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.664
395,642356d10dac550030135841,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.665
396,642356d10dac550030135843,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.666
397,642356d10dac550030135845,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.677
398,642356d10dac550030135847,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.737
399,642356d10dac550030135849,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.742
400,642356d10dac55003013584b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.744
401,642356d10dac55003013585c,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.843
402,642356d10dac55003013585a,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.842
403,642356d10dac550030135856,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.840
404,642356d10dac55003013585e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.844
405,642356d10dac550030135858,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.841
406,642356d10dac55003013586a,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.853
407,642356d10dac550030135862,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.846
408,642356d10dac550030135860,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.845
409,642356d10dac55003013586c,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.854
410,642356d10dac550030135872,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.857
411,642356d10dac550030135874,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.858
412,642356d10dac550030135876,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.860
413,642356d10dac550030135870,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.856
414,642356d10dac55003013586e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.855
415,642356d10dac55003013588a,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.965
416,642356d10dac550030135888,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.964
417,642356d10dac550030135882,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.959
418,642356d10dac550030135878,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.862
419,642356d10dac550030135886,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.963
420,642356d10dac55003013588c,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.966
421,642356d20dac55003013589f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.140
422,642356d10dac550030135884,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:25.961
423,642356d20dac55003013589d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.139
424,642356d20dac550030135890,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.039
425,642356d20dac5500301358a1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.141
426,642356d10dac55003013588e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.036
427,642356d20dac5500301358a7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.148
428,642356d20dac55003013589b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.137
429,642356d20dac5500301358b1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.240
430,642356d20dac5500301358ab,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.162
431,642356d20dac5500301358a3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.142
432,642356d20dac5500301358a5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.143
433,642356d20dac5500301358a9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.160
434,642356d20dac5500301358b5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.243
435,642356d20dac5500301358ad,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.237
436,642356d20dac5500301358af,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.238
437,642356d20dac5500301358bb,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.245
438,642356d20dac5500301358b3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.241
439,642356d20dac5500301358bf,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.247
440,642356d20dac5500301358b9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.244
441,642356d20dac5500301358c5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.254
442,642356d20dac5500301358b7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.244
443,642356d20dac5500301358bd,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.246
444,642356d20dac5500301358c3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.251
445,642356d20dac5500301358c1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.249
446,642356d20dac5500301358c7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.336
447,642356d20dac5500301358c9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.443
448,642356d20dac5500301358cb,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.538
449,642356d20dac5500301358cd,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.540
450,642356d20dac5500301358cf,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.542
451,642356d20dac5500301358d1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.544
452,642356d20dac5500301358d3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.545
453,642356d20dac5500301358d5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.546
454,642356d20dac5500301358d7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.552
455,642356d20dac5500301358d9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.554
456,642356d20dac5500301358db,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.638
457,642356d20dac5500301358dd,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.640
458,642356d20dac5500301358e3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.645
459,642356d20dac5500301358df,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.641
460,642356d20dac5500301358e1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.643
461,642356d20dac5500301358e5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.646
462,642356d20dac5500301358e7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.648
463,642356d20dac5500301358eb,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.649
464,642356d20dac5500301358e9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.648
465,642356d20dac5500301358ed,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.650
466,642356d20dac5500301358ef,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.737
467,642356d20dac5500301358f1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.741
468,642356d20dac5500301358f5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.748
469,642356d20dac5500301358fb,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.836
470,642356d20dac5500301358f3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.745
471,642356d20dac5500301358f9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.753
472,642356d20dac5500301358f7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.750
473,642356d20dac5500301358ff,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.840
474,642356d20dac550030135903,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.844
475,642356d20dac5500301358fd,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.838
476,642356d20dac550030135905,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.846
477,642356d20dac550030135901,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.843
478,642356d20dac55003013590d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.945
479,642356d20dac550030135907,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.848
480,642356d20dac550030135909,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.850
481,642356d20dac55003013590f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.947
482,642356d20dac55003013590b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.942
483,642356d20dac550030135913,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.950
484,642356d20dac550030135911,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:26.949
485,642356d30dac550030135915,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.150
486,642356d30dac550030135919,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.162
487,642356d30dac550030135917,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.154
488,642356d30dac55003013591b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.166
489,642356d30dac55003013591d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.237
490,642356d30dac55003013591f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.239
491,642356d30dac550030135923,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.244
492,642356d30dac550030135927,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.246
493,642356d30dac550030135925,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.245
494,642356d30dac550030135921,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.242
495,642356d30dac55003013592d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.253
496,642356d30dac550030135929,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.247
497,642356d30dac55003013592f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.254
498,642356d30dac55003013592b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.248
499,642356d30dac550030135931,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.256
500,642356d30dac550030135933,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.256
501,642356d30dac550030135937,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.342
502,642356d30dac550030135935,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.336
503,642356d30dac55003013593b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.443
504,642356d30dac550030135939,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.346
505,642356d30dac550030135941,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.537
506,642356d30dac55003013593d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.444
507,642356d30dac550030135943,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.539
508,642356d30dac55003013593f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:27.446
509,642356d40dac5500301359da,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:28.849
510,642356d40dac5500301359ec,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:28.948
511,642356d50dac5500301359f6,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.042
512,642356d50dac5500301359ff,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.048
513,642356d50dac550030135a08,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.138
514,642356d50dac550030135a0a,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.139
515,642356d50dac550030135a0c,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.140
516,642356d50dac550030135a16,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.149
517,642356d50dac550030135a18,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.150
518,642356d50dac550030135a2e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.338
519,642356d50dac550030135a21,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.239
520,642356d50dac550030135a2c,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.271
521,642356d50dac550030135aab,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.938
522,642356d50dac550030135a30,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.340
523,642356d50dac550030135a2a,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.265
524,642356d50dac550030135a3d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.525
525,642356d50dac550030135a3f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.527
526,642356d50dac550030135ab3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.942
527,642356d50dac550030135a46,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.547
528,642356d50dac550030135a4b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.559
529,642356d50dac550030135abd,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.950
530,642356d50dac550030135a39,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.349
531,642356d50dac550030135a4d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.570
532,642356d50dac550030135a3b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.519
533,642356d50dac550030135a41,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.535
534,642356d50dac550030135ac7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.955
535,642356d50dac550030135a53,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.573
536,642356d50dac550030135a43,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.540
537,642356d50dac550030135a5c,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.601
538,642356d50dac550030135a5a,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.600
539,642356d60dac550030135ad1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.038
540,642356d50dac550030135a48,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.552
541,642356d50dac550030135a51,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.572
542,642356d50dac550030135a64,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.605
543,642356d60dac550030135adb,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.137
544,642356d50dac550030135a4f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.571
545,642356d50dac550030135a62,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.604
546,642356d50dac550030135a6c,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.639
547,642356d50dac550030135a58,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.599
548,642356d50dac550030135a56,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.598
549,642356d50dac550030135a60,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.603
550,642356d50dac550030135a6a,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.638
551,642356d50dac550030135a74,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.643
552,642356d50dac550030135a72,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.642
553,642356d50dac550030135a68,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.637
554,642356d50dac550030135a7c,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.649
555,642356d50dac550030135a5e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.602
556,642356d50dac550030135a70,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.641
557,642356d50dac550030135a66,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.636
558,642356d50dac550030135a7a,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.648
559,642356d50dac550030135a8b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.762
560,642356d50dac550030135a6e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.640
561,642356d50dac550030135a82,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.737
562,642356d50dac550030135a93,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.841
563,642356d50dac550030135a78,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.647
564,642356d50dac550030135a9b,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.846
565,642356d50dac550030135a76,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.645
566,642356d50dac550030135a89,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.756
567,642356d50dac550030135a80,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.652
568,642356d50dac550030135a7e,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.651
569,642356d50dac550030135aa3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.850
570,642356d50dac550030135a91,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.839
571,642356d50dac550030135a87,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.748
572,642356d50dac550030135a85,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.747
573,642356d50dac550030135ab5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.945
574,642356d50dac550030135a99,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.845
575,642356d50dac550030135a8f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.838
576,642356d50dac550030135abf,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.952
577,642356d50dac550030135a97,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.844
578,642356d50dac550030135a8d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.837
579,642356d50dac550030135aa1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.849
580,642356d50dac550030135a95,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.843
581,642356d50dac550030135ac9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.956
582,642356d50dac550030135aa9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.862
583,642356d50dac550030135a9f,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.848
584,642356d50dac550030135a9d,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.847
585,642356d50dac550030135ab1,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.941
586,642356d50dac550030135aa7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.861
587,642356d60dac550030135ad3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.046
588,642356d50dac550030135abb,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.949
589,642356d60dac550030135add,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.138
590,642356d50dac550030135aaf,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.940
591,642356d50dac550030135aa5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.856
592,642356d50dac550030135ac5,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.954
593,642356d50dac550030135ab9,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.948
594,642356d50dac550030135aad,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.939
595,642356d50dac550030135acf,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:30.037
596,642356d50dac550030135ab7,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.946
597,642356d50dac550030135ac3,1a40025792,VACA,False,100.0,2022-06-18 00:00:00.000,HEREFORD,2023-03-28 21:06:29.953
